,didomiVendorsConsent,page.section,page.subSection,page.name,page.language,page.category,page.subCategory,page.subSubCategory,page.template,page.position,user.status,response.statusCode,response.loadBalancer,ad.id,ad.operation,ad.typology,ad.address.municipalityId,ad.address.provinceId,ad.address.locationId,ad.address.locationLevel,ad.builtType,ad.energyCertification.type,ad.energyCertification.suffix,ad.price,ad.characteristics.roomNumber,ad.characteristics.bathNumber,ad.characteristics.hasLift,ad.characteristics.hasParking,ad.characteristics.hasGarden,ad.characteristics.hasSwimmingPool,ad.characteristics.hasTerrace,ad.characteristics.constructedArea,ad.condition.isNewDevelopment,ad.condition.isNeedsRenovating,ad.condition.isGoodCondition,ad.media.photoNumber,ad.media.videoNumber,ad.media.hasFloorPlan,ad.media.has3Dtour,ad.media.hasHomeStaging,ad.owner.type,ad.owner.commercialId,ad.owner.commercialName,ad.owner.contactPreference,ad.owner.chatIsActive,ad.origin,ad.isRecommended,ad.isSuitableForRecommended,ad.numberRecommended,ad.originTypeRecommended,ad.typeRecommended,ad.isAuction,ad.recommendationId,ad.vtRecommendationAdId,ad.vtRecommendationId,ad.isFavourite,search.operation,search.typology,search.geo.type,search.geo.locationId,search.geo.locationLevel,search.orderBy,correlation.id,correlation.session,event.id,event.type,event.name,event.action,event.role,event.user_role,event.channel,event.origin,event.outcome,event.hash,event.markup.xtPage,event.markup.name,event.markup.category,event.markup.subCategory,event.markup.subSubCategory,event.productType,event.agencyNames,event.transactionId,post.id,post.time,latitude,longitude,distrito,barrio,planta,garaje,garaje_coste,int_ext,elevator,price_per_sqm
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100033269,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,e,,500000.0,2.0,2.0,1,,,,1,115.0,0,0,1,50,1,0,0,0,2,,tu-piso,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,63cb8656-fe96-4e3e-aec0-e863d2449e6e,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,dda05089-5da1-4038-a1ca-501b0aee61d2,1676302172349,40.4005593,-3.688044,Arganzuela,Delicias,2,None,0.0,exterior,yes,4347.826086956522
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100034354,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-005,8,3,unknown,,120000.0,2.0,1.0,0,0,0,0,0,44.0,0,0,1,16,0,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-005,8,relevance-desc,15a42eb5-2fd9-4b8d-9078-9f16413c573d,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,f8ca069d-c529-4ae2-8371-46bb71011ebb,1676319783348,40.386183,-3.7153275,Usera,Moscardó,3,None,0.0,exterior,no,2727.2727272727275
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100034744,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,inProcess,,236000.0,1.0,1.0,1,,,,1,49.0,0,0,1,8,0,0,0,0,2,,garsierra,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,0d72fd73-e0e6-4ba4-8259-373f8db10b97,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,eb6768ee-b7b1-474a-bd00-9cf39e5efeb3,1676318083382,40.3970486,-3.6956507,Arganzuela,Delicias,1,None,0.0,exterior,yes,4816.326530612245
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100035032,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,3,e,spainDefault,487000.0,2.0,2.0,1,0,0,0,0,75.0,0,0,1,34,0,1,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,dff26546-01c5-46fb-96eb-008ac57a871d,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,7a28b47e-2776-431d-9dbd-63a0c2ef6bc1,1676480983795,40.4179191,-3.6727113,Retiro,Ibiza,8,None,0.0,interior,yes,6493.333333333333
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100038805,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-005,8,3,inProcess,,175000.0,2.0,1.0,1,,,,1,74.0,0,0,1,9,0,0,0,0,2,,eticasa-servicios-inmobiliarios,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-005,8,relevance-desc,9f3fb673-4251-4504-930c-68b97a0f5794,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,03d07630-5159-47ee-a3ee-ae296cb62d52,1676319686193,40.3855999,-3.7079811,Usera,Moscardó,3,None,0.0,exterior,yes,2364.864864864865
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100039219,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,c,,496000.0,3.0,2.0,1,,,,,95.0,0,0,1,22,0,0,0,0,2,,ad--real-estate,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,856f3bbc-9bbd-4d8b-bd13-bd4305933568,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,bf55d35c-33ff-4da4-9da4-9bf864f48a88,1676398529555,40.4081242,-3.6776967,Retiro,Pacífico,1,None,0.0,exterior,yes,5221.0526315789475
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100039806,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,c,,343000.0,2.0,2.0,1,,,,1,59.0,0,0,1,37,0,0,0,0,2,,habialgrupoinmobiliario,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,ce668140-f245-4e61-ac60-cbc61bfcee25,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,a5e89340-8b42-4e6b-99a2-cc4516ab3aa8,1676398534672,40.4049832,-3.675439,Retiro,Pacífico,8,None,0.0,exterior,yes,5813.559322033899
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100039904,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-004,8,3,a,,370000.0,1.0,1.0,1,1,1,1,1,64.0,0,0,1,16,0,0,0,0,1,,,1,0,2,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-004,8,relevance-desc,97fa48a7-7eec-4099-b89f-d21c9099f790,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,54ebe2f9-756e-43ab-8305-67be83d719c3,1676318707733,40.3940433,-3.6803407,Arganzuela,Legazpi,4,Garaje incluido,0.0,exterior,yes,5781.25
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100040344,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,e,,435000.0,3.0,1.0,1,,,,1,91.0,0,0,1,35,0,1,1,0,2,,sepulveda-consultores,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,68b901e4-2645-41df-b249-776f6ee9b393,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,8082056c-8ef7-410c-be6c-964029e46744,1676398227719,40.4064416,-3.6821996,Retiro,Pacífico,6,None,0.0,exterior,yes,4780.219780219781
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100040407,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,2,e,,107500.0,2.0,1.0,1,0,0,0,0,38.0,0,1,0,10,0,0,0,0,2,,akrismadrid,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,d94dbd0b-2455-453a-b1dd-3115b825904b,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,8506e4e4-1677-4011-bcf6-2004bd75527c,1676320501101,40.385132,-3.7044368,Usera,Almendrales,1,None,0.0,exterior,yes,2828.9473684210525
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100041279,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-001,8,3,inProcess,,210000.0,1.0,1.0,1,,1,,,42.0,0,0,1,16,0,1,0,0,2,,enajena-inmuebles,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-001,8,relevance-desc,834ce630-4e68-4bcf-b2f9-40f29eb411c8,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,03ecfd6e-4c05-4f09-898e-8dd77c72ecd9,1676317202954,40.4109608,-3.7186849,Arganzuela,Imperial,0,None,0.0,exterior,unknown,5000.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100043094,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,3,inProcess,,389000.0,2.0,1.0,1,0,0,0,1,67.0,0,0,1,10,1,0,0,0,1,,,1,1,111,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,67c2de5d-181e-47b5-a3da-f31fd984f5ee,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,640660ab-6cea-41bf-9267-c5e469535537,1676481142991,40.4189528,-3.6787774,Retiro,Ibiza,0,None,0.0,both,unknown,5805.9701492537315
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100044180,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,3,g,,270000.0,2.0,1.0,1,0,0,0,0,35.0,0,0,1,31,1,0,0,0,2,,remax-fidelity,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,d1466688-95a1-41b0-9c2f-14e529a39497,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,cef4e4f2-f289-42ac-8317-c8d9b0b5a3b1,1676481750249,40.4167563,-3.6770377,Retiro,Ibiza,6,None,0.0,interior,yes,7714.285714285715
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100044456,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,179000.0,2.0,1.0,1,,,,,42.0,0,0,1,32,0,1,1,0,2,,click-haus,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,0c458393-4e6c-4879-8e8b-b860a2bf074d,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,8ee70bff-9ec6-423a-a1ef-15a72ece5932,1676398099288,40.404194,-3.6742767,Retiro,Pacífico,0,None,0.0,interior,unknown,4261.9047619047615
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100044858,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-001,8,2,inProcess,,500000.0,3.0,2.0,1,,,,1,130.0,0,1,0,21,0,0,0,0,2,,soldandrent,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-001,8,relevance-desc,31a5e966-ee58-4485-8986-acbf7b30ac5d,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,8fc30460-714d-43b8-bdc3-e06938bfa6df,1676317469873,40.4110368,-3.7220581,Arganzuela,Imperial,7,None,0.0,exterior,yes,3846.153846153846
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100046200,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,2,g,,405000.0,3.0,2.0,1,,1,,1,92.0,0,1,0,38,0,0,0,0,2,,lacasaagencyatocha,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,d650b027-1219-47a8-9f6e-786a8511b040,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,cc0052ee-adfa-4748-974f-20277df5e6b6,1676302630214,40.4019816,-3.6916907,Arganzuela,Delicias,3,None,0.0,exterior,yes,4402.173913043478
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100046322,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,215000.0,0.0,1.0,1,0,1,0,0,34.0,0,0,1,14,0,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,d83bbb55-fecf-45fc-b075-544d3559584e,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,31fc39c9-f87b-4578-a29c-10d870505fb8,1676397943591,40.402571,-3.6769973,Retiro,Pacífico,4,None,0.0,exterior,yes,6323.529411764706
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100047902,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-007,8,3,exempt,,200000.0,2.0,1.0,1,0,0,0,1,96.0,0,0,1,7,0,0,0,0,1,,,1,1,111,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-007,8,relevance-desc,3f81e492-dd9e-422d-8b8f-341e2b3a00a9,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,4b8edcf4-8f39-42b9-b129-60495d50f3ed,1676322414277,40.3826551,-3.705923,Usera,Pradolongo,1,None,0.0,exterior,yes,2083.3333333333335
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100048302,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,3,e,,385000.0,2.0,1.0,1,,,,,51.0,0,0,1,27,1,1,1,0,2,,lookandfindretirocortesydelicias,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,a9b1b643-0080-45e7-b68a-b11740a8e114,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,24680388-fff3-4e87-87fc-4e4db9ebc616,1676480818391,40.4204601,-3.6775876,Retiro,Ibiza,6,None,0.0,interior,yes,7549.019607843137
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100049902,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-004,8,3,exempt,,312000.0,2.0,2.0,1,,,,,92.0,0,0,1,52,2,0,0,0,2,,la-casa-agency-delicias,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-004,8,relevance-desc,8a697aaf-0fac-4f74-98e2-530cae6803c7,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,aab58869-fbfb-459c-bf4f-e402cd694663,1676301138018,40.3931921,-3.6887024,Arganzuela,Legazpi,0,None,0.0,exterior,unknown,3391.304347826087
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100050148,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,2,g,,138000.0,2.0,1.0,0,,,,,35.0,0,1,0,20,1,0,0,0,2,,la-casa-agency-delicias,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,0379ed9d-2929-45c3-92a4-6625f70ae88a,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,375b892d-4589-49d5-8866-d43bc30ce240,1676301651966,40.399204,-3.6957557,Arganzuela,Delicias,0,None,0.0,interior,unknown,3942.8571428571427
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100050635,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-001,8,3,g,spainDefault,444000.0,4.0,1.0,1,0,0,0,0,144.0,0,0,1,19,1,1,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-001,8,relevance-desc,a99acb7a-68a0-4959-b973-8fcc2e49377e,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,e961301b-bc17-4b1a-8795-53b897b2f60a,1676318044513,40.4101413,-3.7210204,Arganzuela,Imperial,2,None,0.0,exterior,yes,3083.3333333333335
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100050657,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,3,d,,165000.0,2.0,1.0,1,0,,,,36.0,0,0,1,44,0,0,0,0,2,,ym-inmobiliaria,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,67eddece-67be-44e3-a132-118979f37feb,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,8217a921-e4c2-4d11-88a8-d639bfeda893,1676317267910,40.4043175,-3.6920336,Arganzuela,Palos de Moguer,2,None,0.0,interior,yes,4583.333333333333
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100055085,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,e,,329800.0,2.0,1.0,1,,,,,58.0,0,0,1,29,0,1,0,0,2,,viflip,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,532e27c5-926a-4eb3-80d1-aff4a51bf56f,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,290d2798-cfdb-4d4f-af35-8ebd25e1bc8c,1676397744059,40.4049123,-3.6798739,Retiro,Pacífico,6,None,0.0,interior,yes,5686.206896551724
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100058584,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,inProcess,,230000.0,2.0,1.0,1,,,,,45.0,0,0,1,20,1,0,0,0,2,,amashome,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,1391368a-05a5-4a00-854f-7e4ea0180bdd,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,0cb61d74-0e10-41a6-b863-26bf542c0d41,1676317072730,40.3973693,-3.6966734,Arganzuela,Delicias,4,None,0.0,exterior,yes,5111.111111111111
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100059108,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-001,8,3,e,,174000.0,3.0,2.0,0,,,,1,110.0,0,0,1,24,1,0,0,0,2,,queremostucasa,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-001,8,relevance-desc,c61e3667-827b-45be-8da6-cedf8c27218e,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,5921ddb6-19c7-4ca9-b355-af7faf13759e,1676323614073,40.3683575,-3.7069642,Usera,Orcasitas,1,None,0.0,exterior,no,1581.8181818181818
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100060640,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-005,8,3,inProcess,,137000.0,2.0,1.0,0,,0,0,,65.0,0,0,1,40,0,0,0,0,2,,nuria-martin,1,1,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-005,8,relevance-desc,614f8e06-d4e3-4b90-a838-007e2487aa90,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,c470ef1a-b2ae-444f-96db-48ba9c672dc2,1676319137378,40.3879244,-3.7032692,Usera,Moscardó,3,None,0.0,interior,no,2107.6923076923076
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100062374,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-003,8,3,e,,189900.0,3.0,1.0,0,0,0,0,1,99.0,0,0,1,66,0,1,1,0,2,,daser-inmobiliaria,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-003,8,relevance-desc,7504a360-0a29-4408-a49f-49aa87aefed4,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,9e90bf64-e488-41a5-8679-dd3f8e105cb4,1676321518632,40.3729734,-3.693757,Usera,San Fermín,3,None,0.0,exterior,no,1918.1818181818182
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100062398,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,1,unknown,,483000.0,2.0,2.0,1,1,1,0,0,118.0,1,0,0,3,0,1,0,0,2,,via-agora,1,0,14,0,0,newDevelopment,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,43019b94-c572-4518-a58a-42e9dad0085e,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,e084578c-c31a-41dc-823b-9ba12b629eca,1676320258531,40.3853634,-3.6956793,Usera,Almendrales,0,None,0.0,both,unknown,4093.2203389830506
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100062403,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,1,unknown,,559000.0,4.0,3.0,1,1,0,0,1,134.0,1,0,0,3,0,1,0,0,2,,via-agora,1,0,14,0,0,newDevelopment,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,d5b0412f-870b-4334-ac30-874a5e5255e4,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,805aa6b6-15ab-4f52-a5de-4dccf8ec2cfb,1676320247489,40.3853634,-3.6956793,Usera,Almendrales,1,Garaje incluido,0.0,exterior,yes,4171.641791044776
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100062405,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,1,unknown,,699000.0,3.0,2.0,1,1,0,0,1,154.0,1,0,0,3,0,1,0,0,2,,via-agora,1,0,14,0,0,newDevelopment,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,506d327b-8876-4192-8fa2-0b447157791b,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,84b53602-0889-4e92-8ed9-11abae09b6d6,1676320232838,40.3853634,-3.6956793,Usera,Almendrales,6,Garaje incluido,0.0,exterior,yes,4538.961038961039
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100062435,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,1,unknown,,256000.0,1.0,1.0,1,1,0,0,1,58.0,1,0,0,3,0,1,0,0,2,,via-agora,1,0,14,0,0,newDevelopment,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,ebc1eea4-c685-4920-b367-d1ce90804f9f,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,34d60fd0-a47a-47d4-b099-52b62d074ee6,1676320238838,40.3853634,-3.6956793,Usera,Almendrales,1,Garaje incluido,0.0,exterior,yes,4413.793103448276
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100062437,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,1,unknown,,230000.0,1.0,1.0,1,1,0,0,0,51.0,1,0,0,3,0,1,0,0,2,,via-agora,1,0,14,0,0,newDevelopment,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,4439d2b0-887b-49ee-a2c0-784b48f5908e,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,de8b4dd5-885c-4fa9-b1ba-b1254daf32cb,1676319873347,40.3853634,-3.6956793,Usera,Almendrales,0,None,0.0,both,unknown,4509.803921568628
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100062438,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,1,unknown,,435000.0,2.0,2.0,1,1,0,0,1,101.0,1,0,0,3,0,1,0,0,2,,via-agora,1,0,14,0,0,newDevelopment,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,86ad7de6-8fea-46cc-81cc-4074b8c16ebe,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,46ac7cce-84c8-4c19-8fcf-9f1fe7effa89,1676319890110,40.3853634,-3.6956793,Usera,Almendrales,1,Garaje incluido,0.0,exterior,yes,4306.930693069307
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100062439,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,1,unknown,,455000.0,3.0,2.0,1,1,0,0,1,104.0,1,0,0,3,0,1,0,0,2,,via-agora,1,0,14,0,0,newDevelopment,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,4234fc46-41c4-4240-a840-871c16e24042,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,b58bc703-2ee3-477c-bcec-53707565758a,1676319862483,40.3853634,-3.6956793,Usera,Almendrales,1,Garaje incluido,0.0,exterior,yes,4375.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,100062441,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,1,unknown,,474000.0,2.0,2.0,1,1,0,0,1,103.0,1,0,0,3,0,1,0,0,2,,via-agora,1,0,14,0,0,newDevelopment,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,ace11db4-b6f0-4685-83ac-8180818c6c19,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,52d927ca-5c57-4496-8d3b-f9f1dc81a1e1,1676320226324,40.3853634,-3.6956793,Usera,Almendrales,6,Garaje incluido,0.0,exterior,yes,4601.941747572816
